-0.984954	-0.921469	-0.857975	-0.794473	-0.730963	-0.667445	-0.603918	-0.540383	-0.476839	-0.413287	-0.349727	-0.286159	-0.222583	-0.158998	-0.0954044	-0.0318028	0.031807	0.0954251	0.159052	0.222686	0.286329	0.349981	0.413641	0.477309	0.540985	0.60467	0.668363	0.732064	0.795774	0.859492	0.923218	0.986953	
-0.981458	-0.918187	-0.85491	-0.791625	-0.728334	-0.665036	-0.601731	-0.53842	-0.475102	-0.411777	-0.348445	-0.285106	-0.221761	-0.158409	-0.0950501	-0.0316845	0.0316879	0.0950671	0.158453	0.221846	0.285245	0.348651	0.412065	0.475484	0.538911	0.602344	0.665785	0.729232	0.792685	0.856146	0.919613	0.983087	
-0.977961	-0.914905	-0.851843	-0.788777	-0.725704	-0.662627	-0.599545	-0.536457	-0.473364	-0.410266	-0.347162	-0.284054	-0.22094	-0.15782	-0.0946959	-0.0315662	0.0315688	0.094709	0.157854	0.221005	0.284161	0.347322	0.410489	0.47366	0.536837	0.60002	0.663207	0.7264	0.789598	0.852801	0.91601	0.979223	
-0.974463	-0.911621	-0.848776	-0.785927	-0.723074	-0.660218	-0.597357	-0.534494	-0.471626	-0.408755	-0.345879	-0.283001	-0.220118	-0.157232	-0.0943416	-0.0314478	0.0314497	0.0943509	0.157256	0.220165	0.283077	0.345993	0.408913	0.471837	0.534764	0.597695	0.66063	0.723569	0.786511	0.849457	0.912407	0.975361	
-0.970963	-0.908336	-0.845707	-0.783076	-0.720443	-0.657807	-0.59517	-0.53253	-0.469888	-0.407243	-0.344596	-0.281947	-0.219296	-0.156643	-0.0939873	-0.0313295	0.0313306	0.0939929	0.156657	0.219324	0.281993	0.344664	0.407338	0.470014	0.532692	0.595372	0.658054	0.720739	0.783426	0.846115	0.908806	0.9715	
-0.967462	-0.90505	-0.842638	-0.780225	-0.717811	-0.655397	-0.592981	-0.530566	-0.468149	-0.405731	-0.343313	-0.280894	-0.218475	-0.156054	-0.093633	-0.0312111	0.0312115	0.0936349	0.156059	0.218484	0.280909	0.343336	0.405763	0.468191	0.530619	0.593049	0.655479	0.71791	0.780341	0.842773	0.905206	0.96764	
-0.963959	-0.901763	-0.839567	-0.777373	-0.715179	-0.652985	-0.590793	-0.528601	-0.46641	-0.404219	-0.34203	-0.279841	-0.217653	-0.155465	-0.0932787	-0.0310928	0.0310924	0.0932769	0.155461	0.217644	0.279826	0.342007	0.404188	0.466368	0.528548	0.590726	0.652904	0.715081	0.777257	0.839433	0.901608	0.963782	
-0.960456	-0.898475	-0.836496	-0.77452	-0.712545	-0.650573	-0.588604	-0.526636	-0.464671	-0.402707	-0.340746	-0.278788	-0.216831	-0.154877	-0.0929244	-0.0309744	0.0309733	0.0929189	0.154862	0.216803	0.278742	0.340679	0.402614	0.464546	0.526476	0.588404	0.65033	0.712253	0.774175	0.836094	0.898011	0.959925	
-0.956951	-0.895185	-0.833424	-0.771666	-0.709911	-0.648161	-0.586414	-0.524671	-0.462931	-0.401195	-0.339463	-0.277734	-0.216009	-0.154288	-0.0925701	-0.0308561	0.0308542	0.0925609	0.154264	0.215963	0.277659	0.339351	0.401039	0.462724	0.524405	0.586082	0.647756	0.709426	0.771093	0.832755	0.894414	0.95607	
-0.953444	-0.891895	-0.83035	-0.768811	-0.707277	-0.645748	-0.584224	-0.522705	-0.461191	-0.399682	-0.338179	-0.27668	-0.215187	-0.153699	-0.0922157	-0.0307377	0.0307352	0.0922029	0.153666	0.215123	0.276576	0.338023	0.399465	0.460902	0.522334	0.583761	0.645183	0.7066	0.768012	0.829418	0.89082	0.952216	
-0.949937	-0.888603	-0.827276	-0.765955	-0.704641	-0.643334	-0.582033	-0.520739	-0.459451	-0.398169	-0.336895	-0.275627	-0.214365	-0.15311	-0.0918613	-0.0306194	0.0306161	0.091845	0.153067	0.214283	0.275492	0.336695	0.397891	0.459081	0.520264	0.581441	0.642611	0.703775	0.764932	0.826082	0.887226	0.948363	
-0.946428	-0.88531	-0.824201	-0.763099	-0.702005	-0.640919	-0.579842	-0.518772	-0.45771	-0.396656	-0.335611	-0.274573	-0.213543	-0.152521	-0.091507	-0.030501	0.030497	0.0914871	0.152469	0.213443	0.274409	0.335368	0.396318	0.45726	0.518195	0.579121	0.640039	0.70095	0.761852	0.822747	0.883634	0.944512	
-0.942918	-0.882016	-0.821124	-0.760242	-0.699368	-0.638504	-0.57765	-0.516805	-0.455969	-0.395143	-0.334326	-0.273519	-0.212721	-0.151932	-0.0911526	-0.0303826	0.0303779	0.0911291	0.151871	0.212603	0.273326	0.33404	0.394745	0.45544	0.516125	0.576801	0.637468	0.698126	0.758774	0.819413	0.880043	0.940663	
-0.939406	-0.878721	-0.818047	-0.757383	-0.696731	-0.636089	-0.575458	-0.514838	-0.454228	-0.393629	-0.333042	-0.272465	-0.211898	-0.151343	-0.0907982	-0.0302643	0.0302589	0.0907712	0.151273	0.211764	0.272244	0.332713	0.393171	0.453619	0.514056	0.574483	0.634898	0.695303	0.755697	0.81608	0.876453	0.936814	
-0.935893	-0.875425	-0.814968	-0.754524	-0.694092	-0.633673	-0.573265	-0.51287	-0.452487	-0.392116	-0.331757	-0.27141	-0.211076	-0.150754	-0.0904437	-0.0301459	0.0301398	0.0904133	0.150675	0.210924	0.271161	0.331386	0.391599	0.451799	0.511988	0.572164	0.632328	0.69248	0.75262	0.812748	0.872864	0.932968	
-0.932379	-0.872127	-0.811889	-0.751664	-0.691453	-0.631256	-0.571072	-0.510902	-0.450745	-0.390602	-0.330472	-0.270356	-0.210254	-0.150165	-0.0900893	-0.0300275	0.0300207	0.0900555	0.150077	0.210084	0.270078	0.330059	0.390026	0.44998	0.50992	0.569846	0.629759	0.689659	0.749545	0.809417	0.869277	0.929122	
-0.928864	-0.868829	-0.808809	-0.748804	-0.688814	-0.628838	-0.568878	-0.508933	-0.449003	-0.389087	-0.329187	-0.269302	-0.209431	-0.149576	-0.0897349	-0.0299091	0.0299017	0.0896976	0.149479	0.209245	0.268996	0.328732	0.388454	0.44816	0.507852	0.567529	0.627191	0.686838	0.74647	0.806088	0.86569	0.925278	
-0.925347	-0.865529	-0.805728	-0.745942	-0.686173	-0.62642	-0.566684	-0.506964	-0.44726	-0.387573	-0.327902	-0.268247	-0.208609	-0.148986	-0.0893804	-0.0297908	0.0297826	0.0893397	0.148881	0.208405	0.267914	0.327406	0.386882	0.446341	0.505785	0.565212	0.624623	0.684018	0.743397	0.802759	0.862105	0.921436	
-0.921829	-0.862228	-0.802645	-0.74308	-0.683532	-0.624002	-0.564489	-0.504995	-0.445518	-0.386058	-0.326616	-0.267192	-0.207786	-0.148397	-0.0890259	-0.0296724	0.0296636	0.0889819	0.148283	0.207566	0.266831	0.326079	0.38531	0.444523	0.503718	0.562896	0.622056	0.681199	0.740324	0.799432	0.858522	0.917594	
-0.91831	-0.858927	-0.799562	-0.740216	-0.68089	-0.621583	-0.562294	-0.503025	-0.443775	-0.384543	-0.325331	-0.266138	-0.206963	-0.147808	-0.0886714	-0.029554	0.0295445	0.0886241	0.147685	0.206726	0.265749	0.324753	0.383738	0.442704	0.501652	0.56058	0.619489	0.67838	0.737252	0.796105	0.854939	0.913755	
-0.91479	-0.855623	-0.796478	-0.737352	-0.678247	-0.619163	-0.560099	-0.501055	-0.442031	-0.383028	-0.324045	-0.265083	-0.20614	-0.147219	-0.0883169	-0.0294356	0.0294255	0.0882663	0.147087	0.205887	0.264667	0.323427	0.382167	0.440886	0.499586	0.558265	0.616924	0.675562	0.734181	0.79278	0.851358	0.909916	
-0.911268	-0.852319	-0.793392	-0.734487	-0.675604	-0.616742	-0.557902	-0.499084	-0.440287	-0.381513	-0.322759	-0.264028	-0.205318	-0.146629	-0.0879624	-0.0293172	0.0293064	0.0879085	0.146489	0.205048	0.263585	0.322101	0.380596	0.439069	0.49752	0.55595	0.614358	0.672745	0.731111	0.789455	0.847778	0.906079	
